SKU,Imagen,Nombre,Precio,Descripci�n,Peso
ACC08271P,/a/c/acc08271p.jpg,Terminación SMA - 50ohm, $140.00 ,"Se sugiere utilizar la terminación SMA o Dummy Load como protección para el puerto SMA de su RF Explorer cuando el dispositivo esté expuesto a alta radiación no requerida o fuertes campos electromagnéticos. Por ejemplo, si usted carga con su RF Explorer, luego es expuesto a un escáner de rayos X en el aeropuerto, usted debe remover la antena SMA y conectar la protección SMA de 50 Ohms.",3
ACC12291B,/a/c/acc12291b.jpg,Kit de Herramientas 38 en 1, $147.00 ,"Destornillador 38 en 1.
Puede intercambiar las cabezas para distintas tareas. Este conjunto de herramientas cuenta con 38 cabezas intercambiables. Una comoda asa de goma y un par de pinzas de precisión para diversos fines. Este conjunto de herramientas es ligero y facil de llevar a donde quieras ir. Aleación de cromo de alta resistencia.",221
ACC26157M,/a/c/acc26157m.jpeg,Kit asistente para soldadura, $130.00 ,"Este kit asistente para soldadura puede ser ampliamente utilizado en el montaje de circuitos impresos y el mantenimiento de operaciones de soldadura de terminales. Especial para satisfacer los diferentes requisitos de operación de soldadura como prensar, cortar, raspar, ganchar, cepillar etc. Aplicable para montaje y desmontaje de circuitos integrados, componentes electrónicos de precisión, soldadura, pulido, limpieza, reparación, etc.",100
ARD01042M,/a/r/ard01042m.jpg,Shield de Arduino para motor de 2 Amperios, $375.00 ,"Éste Shield de Arduino utiliza un chip L298P, el cual permite controlar hasta dos motores de coriente directa (C.D.) entre 7-12V con una capacidad máxima de 2 amperios. Este Shield se puede montar directamente en un Arduino Duemilanove o un Arduino Mega.",26
ACC09123M,/a/c/acc09123m.jpg,Carcaza Acrilico para PCB 50 x 31 mm , $71.00 ,"Un kit de carcasa para proyectos de acrílico claro cortado con láser que se ajusta a PCBs DP5031 (50mmx31mm). Proteja su proyecto de cortocircuitos y los dedos, pero que al mismo tiempo sea accesible para la piratería y la ostentación. La carcasa básica Beige v1 está diseñada para ser simple, barata y fácil de montar. El PCB del proyecto se intercala entre dos hojas de corte por láser de acrílico, y todo el conjunto se sujeta con tornillos de aluminio y separadores.",23
ACC09261P,/a/c/acc09261p.jpg,Soporte para Explorador RF , $155.00 ,"Se trata de un exquisito soporte de pie de alta calidad para su Explorador de RF. El soporte está hecho de acrílico robusto azul con corte láser, se ha provisionado una habitación para el cable USB para la conexión a un PC. El cable USB se pueden conectar desde atrás del soporte o de cualquiera de los dos orificios laterales grandes a cada lado. Incluso es aplicable para los abultados cables USB de granos de ferrita.",78
ACC10301M,/a/c/acc10301m.jpg,Carcasa de acrílico V1 para placa ATX V1.1, $94.00 ,"Kit de carcasa de acrílico claro cortado con láser para la placa ATX v1.1. Esta carcasa está diseñada para ser simple, barata y fácil de montar. La carcasa ATX se intercala entre dos hojas de corte por láser de acrílico, y todo el conjunto se sujeta con tornillos de aluminio y separadores.
No se recomienda para placas ATX que tienen la resistencia de carga soldada. La resistencia de carga se calienta y puede deformar el acrílico.",61
ACC11317O,/a/c/acc11317o.jpg,Grove - Universal 4 Pin cable de 20 cm (5 unidades), $42.00 ,"En comparación con el sistema Electronic Brick, el sistema Grove utiliza sólo 1 tipo de cable, (el sistema Electronic Brick utiliza 4). Estos cables son compatibles con todos los módulos incluidos en el sistema Grove.
El paquete incluye 5 cables.",18
ACC39258O,/a/c/acc39258o.jpg,Grove - Conector universal de 4 pines de 90°, $15.00 ,"Grove - Conector universal de 4 pines de 90° es el conector de broche blanco de 4 clavijas utilizado en los cables Twigs, Grove y Stem, el espacio entre pines es de 2 mm. Hay 10 conectores por bolsa.",3
ACC53059P,/a/c/acc53059p.jpg,Grove - Cable ramificado (Paquete de 5 piezas), $47.00 ,Utilice este cable para conectar dos módulos I2C Grove a un conector del I2C Stem o Madre. Este cable es compatible con todos los módulos Grove I2C. Será muy útil cuando se necesiten conectar más de dos dispositivo I2C a su Sistema de Grove.,20
ACC53133P,/a/c/acc53133p.jpg,Grove - Hub I2C, $47.00 ,"I2C Hub de Grove es un módulo de extensión Grove para conectar múltiples dispositivos I2C  a Grove Base Shield. Se utiliza con el , se pueden conectar hasta 7 dispositivos I2C que hagan de tu proyecto mas capaz de desarrollarse e integrar.",5
ACC90848M,/a/c/acc90848m.jpg,B-Squares - Dock Iphone, $750.00 ,"B-Squares es una plataforma modular que utiliza energía solar y  provee energía de respaldo, permitiendo a los aficionados hacer prototipos de tecnología limpia con Arduino más rápido que nunca antes
Los módulos tienen contactos magnéticos en cada esquina, que les permiten ensamblarse entre sí fácilmente.",62
ARD01161M,/a/r/ard01161m.jpg,Arduino Ethernet + USB2SERIAL," $1,470.00 ","El Arduino Ethernet es una placa electronica basada en el Arduino Uno, que incorpora una WIZNET W5100 TCP/IP Embedded Ethernet Controller. Puede ser programado como un Uno a través de un conector de seis pines estilo FTDI serie. El adaptador Arduino USB2Serial o cualquier conector estilo FTDI USB-to-serial puede ser utilizado para su programación.",33
ARD04111P,/a/r/ard04111p.jpg,Placa base ReaDIYmate ," $2,070.00 ","La placa base reaDIYmate es ideal para el manejo sin problemas de componentes para proyectos por Internet.
Es compatible con Arduino e incorpora conexión Wi-Fi, reproductor de MP3 y almacenamiento SD. También cuenta con un amplificador de audio, potenciómetro de volumen y conectores sin soldadura compatibles con Seeed Studio Grove. Su factor de forma es compatible con la mayoría de las placas de Arduino.",38
ARD07061P,/a/r/ard07061p.jpg,Seeeduino Ethernet," $1,050.00 ","Seeeduino Ethernet es una plataforma de desarrollo compacto y multifuncional, que combina el procesamiento y almacenamiento de datos, así como el control y la comunicación de dispositivos en una sóla tarjeta.
Seeenduino Ethernet está armado con un chip MEGA328P y una Wiz5100: el primero ofrece un estilo de control Arduino y el segundo proporciona capacidad de comunicación Ethernet TCP y UDP.",25
ARD07251M,/a/r/ard07251m.jpg,Arduino Leonardo, $590.00 ,"El Arduino Leonardo es una placa electrónica basada en el ATmega32u4 (). Tiene 20 pines de entradas/salidas digitales (de los cuales 7 pines se pueden utilizar como salidas de PWM o modulación de ancho de pulso y 12 pines como entradas analógicas), un oscilador de cristal de 16 MHz, una conexión micro USB, un enchufe de alimentación, una cabecera o header ICSP, y un botón de reinicio.",32
ARD09103P,/a/r/ard09103p.jpg,Fubarino SD, $750.00 ,"Fubarino SD es una tarjeta que brinda poder de procesamiento de una manera económica, de alta velocidad y compatible con la plataforma Arduino chipKIT/MPIDE.
Es capaz de ejecutar casi todos los sketches de Arduino sin necesidad de hacer configuraciones o cambios, todo a un gran precio. 
Incluye además más memoria, velocidad y pines de entradas y salidas digitales que un Arduino típico o un clon.",14
ARD10251P,/a/r/ard10251p.jpg,Alamode - Plataforma de Desarrollo Arduino para Rasberry Pi," $1,050.00 ","Alamode es una plataforma de desarrollo compatible con Arduino que extiende el sentimiento de amor a la Raspberry-Pi. Con Raspberry-Pi Alamode, puede escribir un programa en el Pi en cualquier lenguaje que desee, para controlar o supervisar su aplicación de Arduino, haciendo de la integración y control por Internet muy fácil. Además usted puede incluso programar el Alamode directamente del Pi.",35
ARD11011M,/a/r/ard11011m.jpg,ProtoSnap - Tarjeta de desarrollo LilyPad V3.0," $1,400.00 ","La serie ProtoSnap es una nueva forma de hacer sus proyecto sin una placa. Todo se conecta entre sí en una sola tarjeta, lo que hace que sea fácil de de experimentar todas las posibilidades conexiones entre los componentes antes de tomarlos y llevar a cabo la construcción de su proyecto.
La tarjeta de desarrollo ProtoSnap LilyPad está diseñada para ayudarle a empezar en el mundo de los e-textiles (textiles electrónicos).",61
ARD11145M,/a/r/ard11145m.jpg,B-Squares (Arduino), $840.00 ,"B-Squares es un sistema electrónico en un módulo 3D con énfasis en la energía solar y el almacenamiento de energía expansible, permitiendo a los aficionados crear prototipos con energía limpia e inventos con Arduino más rápido que nunca antes.
Los cuadrados tienen contactos magnéticos en cada esquina, que les permiten ajustar fácilmente entre sí sin la necesidad de cables.",56
ARD124B2P,/a/r/ard124b2p.jpg,Ethernet Shield, $490.00 ,"Ethernet Shield permite la conectividad a Internet al instante para proyectos de Arduino. Una de a bordo Wiz5100 ethernet controlador maneja hasta cuatro conexiones TCP y UDP, simplemente apilar sobre un Arduino para crear sus propios dispositivos en red. Compruebe con facilidad el estado de conexión con las luces indicadoras de mesa. Amplíe su diseño aún más con dos filas adicionales de encabezado de pines que se conectan a los escudos y placas de prototipos.",24
ARD127D2P,/a/r/ard127d2p.jpg,Rainbowduino - Plataforma de control de LEDs Atmega 328, $385.00 ,"La placa Rainbowduino (V3.0) es una placa compatible con Arduino con un controlador profesional de multiplexado de LED. Puede controlar una Matriz de LED RGB de 8x8 o un Cubo de LED RGB de 4x4x4 de ánodo común. Rainbowduino v3.0 utiliza dos chips MY9221, que són un chip de 12 canales (R/G/B x 4) de corriente constante de modulación adaptiva de densidad de pulso (APDM). Rainbowduino V3.",23
ACC08274P,/a/c/acc08274p.jpg,Adaptor SMA Macho/Hembra, $260.00 ,"Todos los conectores RF se desgastan con el uso. Los puertos SMA del Explorador RF están sujetos a un desgaste mínimo cada vez que se acopla y se desacopla del conector una interfaz como una antena, un cable de SMA, un atenuador o un dispositivo de RF de cualquier tipo.
Si se repiten las operaciones enchufe/desenchufe en los puertos del Explorador SMA cientas de veces, pueden presentar con el tiempo un desempeño inferior y una atenuación no deseada.",4
ACC131N7B,/a/c/acc131n7b.jpg,Caja de plástico 20x60x100 mm, $82.00 ,Caja de plástico 20x60x100 mm,40
CAB115C3O,/c/a/cab115c3o.jpg,"Arnés de 20 pines hembras, separables, de 30 cm", $53.00 ,"Un arnés de 20 pines en conexión hembra, es súper flexible, puede ser transformado en un arnés desde 1 pin hasta de 20 pines.",15
ARD128D2P,/a/r/ard128d2p.jpg,Seeeduino V3.0 (Atmega 328P), $320.00 ,"La plataforma Seeeduino esta basada al 100% sobre la plataforma Duemilanove. 100% compatible con su actual programa, escudo e IDEs. En la parte de hardware, los cambios notables se toman para mejorar la flexibilidad y la experiencia del usuario.",20
ARD129D2P,/a/r/ard129d2p.jpg,Seeeduino Film - Atmega 168, $420.00 ,"Seeeduino FILM es una plataforma de desarrollo compatible con Arduino para proyectos con poco espacio disponible. Es flexible, súper delgado, con una batería Li-Po, adecuado para crear aplicaciones portátiles. Seeeduino FILM y otras extensiónes puede ser conectadas a través del bus universal de 20 pines en cadena. Sus pins con 2,54 mm de separación permiten  crear rápidamente prototipos.",10
ARD132D2P,/a/r/ard132d2p.jpg,Arduino Uno Rev3, $700.00 ,"El Arduino Uno Rev3 es una plataforma electronica basada en el ATmega328. Cuenta con 14 puertos de Entrada/Salida digitales (de las cuales 6 se puede utilizar como salidas PWM), 6 entradas analógicas, un cristal oscilador de 16 MHz, una conexión USB, un conector de alimentación, una cabecera ICSP, y un botón de reset.",20
ARD133C4M,/a/r/ard133c4m.jpg,Arduino Mega 2560 REV3," $1,510.00 ","El Arduino Mega 2560 es una placa electrónica basada en el microcontrolador ATmega2560 (datasheet).
Cuenta con 54 pines de entradas/salidas digitales (14 pines se pueden utilizar como salidas PWM o modulación de ancho de pulso), 16 entradas analógicas, 4 UARTs (puertos seriales), un oscilador con cristal de 16 MHz, una conexión USB, un conector de alimentación, una cabecera o header ICSP, y un botón de reinicio.",40
ARD269D2P,/a/r/ard269d2p.jpg,MilCandy - El controlador Grove más sencillo, $445.00 ,"El MilCandy podría ser el controlador más fácil para manipular su mundo físico. Es un diseño todo-en-uno con costo y comodidad en mente. Permite llevar a cabo tareas simples de IA tras conectar sensores, actuadores, y ajustar el patrón de activación tras el clic de varios botones. Su firmware de código abierto basado en Arduino puede ser actualizado para lógicas más complejas.",17
ARD52028P,/a/r/ard52028p.jpg,Seeeduino ADK Main Board," $1,310.00 ","Seeeduino ADK Main Board está basada en   (ADK). En comparación con el diseño del ADK de Google, Seeeduino ADK tiene muchas características adicionales como apoyo tanto de 5V y 3.3V E/S (lógico con un interruptor), factor de forma más pequeño, una mejor colocación de botón de reinicio, espacios para más pin-headers y un PCB rojo brillante con acabados en dorado.",40
ARD70452M,/a/r/ard70452m.jpg,Zigduino r1," $1,520.00 ","El Zigduino es una plataforma de microcontrolador compatible con Arduino que integra una radio 802.15.4 en la placa. El radio puede ser configurado para soportar cualquier protocolo basado en 802.15.4 , incluyendo ZigBee, ruta bajo MAC/6LoWPAN, y RF4CE. Se utiliza un conector SMA de polaridad inversa (RP-SMA) para una antena externa. Esto permite al usuario utilizar casi cualquier antena existente 2,4 GHz con él.",35
ARM09282P,/a/r/arm09282p.jpg,FST-01 Mini Computadora 32 bits (Heat Srhink, $840.00 ,"FST-01 es una pequeña computadora USB de 32-bit, el nombre es una abreviatura de ""Tiny Flying Stone ZERO-ONE"". La meta perseguida durante el desarrollo fue el ""Diseño minimalista"" . Todas las cosas innecesarias fueron cortadas para que sea concisa y ordenada. Dos aplicaciones están destinadas para FST-01. Son Gnuk (el token criptográfico para GnuPG) y NeuG (generador de números aleatorios en función del ruido ADC).
El tablero está cubierto por el tubo termorretráctil transparente.",5
ARM09283P,/a/r/arm09283p.jpg,FST-01 Mini Computadora 32 Bit Con Carcasa, $870.00 ,"El FST-01 es una pequeña computadora USB de 32-bit, abreviada de ""Tiny Flying Stone ZERO-ONE"". un ""Diseño minimalista"" fue la meta perseguida durante el desarrollo. Todas las cosas innecesarias fueron cortadas para que sea concisa y ordenada. Dos aplicaciones están destinadas para el FST-01. Son Gnuk (el token criptográfico para GnuPG) y NeuG (generador de números aleatorios en función del ruido ADC).
La tarjeta viene con la carcasa.",6
